"BURLINGTON JUNCTION MO - MFA AGRI SERVICES - Soybeans Basis"
"Week
","2019
","2014
"
1,,
2,,
3,,
4,,
5,,
6,,
7,,
8,,
9,-0.8475,
10,-0.8475,
11,-0.855,
12,-0.9125,
13,-0.9575,
14,-0.95,
15,-0.9825,
16,-0.9825,
17,-0.9675,
18,-0.905,
19,-0.865,
20,-0.85,
21,-0.96,
22,-0.955,
23,-0.925,
24,-0.9475,
25,-1.075,
26,-1.115,
27,-1.1075,
28,-1.1025,
29,-1.1075,
30,-0.9875,
31,-0.93,
32,-0.8775,
33,,
34,,
35,,
36,,
37,,
38,,
39,,
40,,
41,,
42,,
43,,
44,,
45,,
46,,
47,,
48,,
