"BURLINGTON JUNCTION MO - MFA AGRI SERVICES - Corn Basis"
"Week
","2019
","2014
"
1,,
2,,
3,,
4,,
5,,
6,,
7,,
8,,
9,-0.454,
10,-0.4225,
11,-0.435,
12,-0.4675,
13,-0.4675,
14,-0.47,
15,-0.4,
16,-0.3725,
17,-0.3475,
18,-0.3,
19,-0.25,
20,-0.2913,
21,-0.315,
22,-0.35,
23,-0.335,
24,-0.3175,
25,-0.565,
26,-0.55,
27,-0.5025,
28,-0.5025,
29,,
30,,
31,,
32,,
33,,
34,,
35,,
36,,
37,,
38,,
39,,
40,,
41,,
42,,
43,,
44,,
45,,
46,,
47,,
48,,
