"LACLEDE MO - SMITHFIELD GRAIN - Corn Basis"
"Week
","2019
"
1,
2,
3,
4,
5,
6,
7,
8,
9,-0.354
10,-0.3525
11,-0.355
12,-0.2975
13,
14,-0.3
15,-0.3
16,-0.3025
17,-0.2475
18,-0.25
19,-0.2
20,-0.2013
21,-0.195
22,-0.2
23,-0.205
24,-0.1975
25,
26,
27,
28,
29,
30,
31,
32,
33,
34,
35,
36,
37,
38,
39,
40,
41,
42,
43,
44,
45,
46,
47,
48,
