"EAST PRAIRIE MO - CGB ENTERPRISES INC EAST - Corn Basis"
"Week
","2016
"
1,
2,
3,
4,
5,
6,
7,
8,
9,
10,
11,
12,
13,
14,
15,
16,
17,
18,
19,
20,
21,
22,
23,-0.08
24,-0.1525
25,-0.2475
26,-0.14
27,-0.135
28,-0.1
29,
30,
31,
32,
33,
34,
35,
36,
37,
38,
39,
40,
41,
42,
43,
44,
45,
46,
47,
48,
